2018-01-11 11:59:02.7336 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-11 12:28:33.0134 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Ivan' 

2018-01-11 12:28:33.0134 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '701' 

2018-01-11 12:28:33.0252 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Обнаружена мультитранзакция, поиск пользователей в подстроке '@Boris @Ivan @Petr  

2018-01-11 12:28:33.0252 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Boris' 

2018-01-11 12:28:33.0372 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Ivan' 

2018-01-11 12:28:33.0372 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Petr' 

2018-01-11 12:28:33.0372 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | Количество пользователей to в мультитранзакции 3, сам пользователь True 

2018-01-11 12:28:33.0372 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Ivan' 

2018-01-11 12:28:33.0549 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Ivan' 

2018-01-11 12:28:33.1326 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '0' to 'Boris' 

2018-01-11 12:28:33.1326 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Boris' 

2018-01-11 12:28:33.1496 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Boris' 

2018-01-11 12:28:33.2322 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'Ivan' 

2018-01-11 12:28:33.2412 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Ivan' 

2018-01-11 12:28:33.2412 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Ivan' 

2018-01-11 12:28:33.3592 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '2' to 'Petr' 

2018-01-11 12:28:33.3592 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Petr' 

2018-01-11 12:28:33.3672 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Petr' 

2018-01-11 12:28:33.4459 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Ivan' 

2018-01-11 12:28:33.4459 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Ivan' 

2018-01-11 12:28:33.5375 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Ivan'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Ivan'), 0) as Bal  

2018-01-11 12:28:33.6786 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Ivan составляет 4734,00 

2018-01-11 12:28:33.6786 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Ivan amount:233 to:Boris 

2018-01-11 12:28:33.6786 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Ivan' ,233 ,'Boris' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 12:28:33.7951 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Boris' 

2018-01-11 12:28:33.8032 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Boris' 

2018-01-11 12:28:33.8854 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Boris'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Boris'), 0) as Bal  

2018-01-11 12:28:33.9665 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Boris составляет 265,00 

2018-01-11 12:28:33.9665 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Ivan amount:235 to:Petr 

2018-01-11 12:28:33.9753 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Ivan' ,235 ,'Petr' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 12:28:34.0656 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Petr' 

2018-01-11 12:28:34.0709 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Petr' 

2018-01-11 12:28:34.1486 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Petr'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Petr'), 0) as Bal  

2018-01-11 12:28:34.2312 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Petr составляет -5467,00 

2018-01-11 12:28:34.2402 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 48 успешно добавлена
Транзакция 49 успешно добавлена
Баланс пользователя @Ivan составляет 4734,00
Баланс пользователя @Boris составляет 265,00
Баланс пользователя @Petr составляет -5467,00
 

2018-01-11 12:31:19.3491 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-11 12:31:19.3971 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-11 12:31:19.8994 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-11 12:32:23.9227 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-11 12:33:28.3830 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 120 

2018-01-11 12:34:14.5916 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-11 12:34:14.6504 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-11 12:34:15.2277 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-11 12:35:18.8147 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-11 14:26:43.3196 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-11 14:26:43.3766 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-11 14:26:43.9752 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-11 14:26:44.4539 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:26:44.4539 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:338 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515665180 message:'/d' 

2018-01-11 14:26:44.8903 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:26:44.8903 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:26:44.8903 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:26:44.9804 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:26:45.0775 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Infom' GROUP BY to_user 

2018-01-11 14:26:45.1565 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: Sergeiaf amount: 11,00  

2018-01-11 14:26:45.1565 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: TretyakRoman amount: -805,00  

2018-01-11 14:26:45.1565 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @Infom. Баланс: -794,00
 @Sergeiaf должен 11,00 @Infom
 @Infom должен 805,00 @TretyakRoman
 

2018-01-11 14:27:50.8169 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-11 14:28:57.6621 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 120 

2018-01-11 14:29:16.4162 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:29:16.4262 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:340 user_id:52351856 chat_id:52351856 username: name: Svetlana  date: 1515670155 message:'/start' 

2018-01-11 14:29:16.4262 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /start 

2018-01-11 14:29:16.4442 | DeeBeeTeeDB.DBAPI.Command_start | DEBUG | Поиск пользователя '' 

2018-01-11 14:29:47.5866 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:29:47.5866 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:342 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515670186 message:'@Sveta' 

2018-01-11 14:29:47.5866 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды @Sveta 

2018-01-11 14:29:56.7345 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:29:56.7395 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:344 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515670196 message:'@Svetlana' 

2018-01-11 14:29:56.7395 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды @Svetlana 

2018-01-11 14:30:02.3628 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 180 

2018-01-11 14:30:21.2970 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:30:21.2970 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:346 user_id:52351856 chat_id:52351856 username:Svetlana_Shulgina name: Svetlana  date: 1515670219 message:'/start' 

2018-01-11 14:30:21.3190 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /start 

2018-01-11 14:30:21.3290 | DeeBeeTeeDB.DBAPI.Command_start | DEBUG | Поиск пользователя 'Svetlana_Shulgina' 

2018-01-11 14:30:21.3290 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Svetlana_Shulgina' 

2018-01-11 14:30:21.4166 | DeeBeeTeeDB.DBAPI.Command_start | DEBUG | Добавление пользователя 'Svetlana_Shulgina' с лимитом 1000 

2018-01-11 14:30:21.4226 | DeeBeeTeeDB.DBAPI.NewUser | TRACE | NewUserSQLParams: INSERT INTO [dbo].[users] ([user] ,[assign_date],[limit], [user_id]) VALUES ('Svetlana_Shulgina', getdate(), 1000, 52351856) SELECT top 1 uid FROM [dbo].[users] order by assign_date DESC 

2018-01-11 14:30:21.5129 | DeeBeeTeeDB.DBAPI.Command_start | INFO | Возврат результата команды start с сообщением Поздравляю вы подключились к системе DeeBeeTee. Ваш номер 7. Ваш начальный лимит 1000. Удачного использования 

2018-01-11 14:31:06.8273 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 240 

2018-01-11 14:31:44.5666 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:31:44.5666 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:348 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1515670304 message:'/t @Infom 1343 @Infom @Infom @Sergeiaf @TretyakRoman @Svetlana_Shulgina' 

2018-01-11 14:31:44.5666 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:31:44.5856 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 1343 @Infom @Infom @Sergeiaf @TretyakRoman @Svetlana_Shulgina' 

2018-01-11 14:31:44.5856 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-11 14:31:44.5981 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '1343' 

2018-01-11 14:31:44.5981 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Обнаружена мультитранзакция, поиск пользователей в подстроке '@Infom @Infom @Sergeiaf @TretyakRoman @Svetlana_Shulgina  

2018-01-11 14:31:44.5981 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Infom' 

2018-01-11 14:31:44.5981 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Infom' 

2018-01-11 14:31:44.6162 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Sergeiaf' 

2018-01-11 14:31:44.6162 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'TretyakRoman' 

2018-01-11 14:31:44.6162 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Svetlana_Shulgina' 

2018-01-11 14:31:44.6297 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | Количество пользователей to в мультитранзакции 5, сам пользователь True 

2018-01-11 14:31:44.6297 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:31:44.6297 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:31:44.7165 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '0' to 'Infom' 

2018-01-11 14:31:44.7165 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:31:44.7250 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:31:44.8043 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'Infom' 

2018-01-11 14:31:44.8043 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:31:44.8228 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:31:44.9050 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '2' to 'Sergeiaf' 

2018-01-11 14:31:44.9050 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-11 14:31:44.9140 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-11 14:31:44.9922 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '3' to 'TretyakRoman' 

2018-01-11 14:31:44.9922 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:31:45.0092 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:31:45.0912 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '4' to 'Svetlana_Shulgina' 

2018-01-11 14:31:45.0992 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Svetlana_Shulgina' 

2018-01-11 14:31:45.0992 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Svetlana_Shulgina' 

2018-01-11 14:31:45.1830 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:31:45.1830 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:31:45.2657 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:31:45.3437 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -794,00 

2018-01-11 14:31:45.3616 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:268 to:Sergeiaf 

2018-01-11 14:31:45.3706 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,268 ,'Sergeiaf' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:31:45.4785 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-11 14:31:45.4785 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-11 14:31:45.5711 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Sergeiaf'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Sergeiaf'), 0) as Bal  

2018-01-11 14:31:45.6504 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Sergeiaf составляет -624,00 

2018-01-11 14:31:45.6504 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:268 to:TretyakRoman 

2018-01-11 14:31:45.6621 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,268 ,'TretyakRoman' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:31:45.7940 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'TretyakRoman' 

2018-01-11 14:31:45.8030 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'TretyakRoman' 

2018-01-11 14:31:45.8854 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'TretyakRoman'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'TretyakRoman'), 0) as Bal  

2018-01-11 14:31:45.9675 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @TretyakRoman составляет 882,00 

2018-01-11 14:31:45.9726 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:271 to:Svetlana_Shulgina 

2018-01-11 14:31:45.9726 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,271 ,'Svetlana_Shulgina' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-11 14:31:46.0686 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Svetlana_Shulgina' 

2018-01-11 14:31:46.0686 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Svetlana_Shulgina' 

2018-01-11 14:31:46.1613 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Svetlana_Shulgina'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Svetlana_Shulgina'), 0) as Bal  

2018-01-11 14:31:46.2439 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Svetlana_Shulgina составляет -271,00 

2018-01-11 14:31:46.2530 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Обнаружена команда мультитранзакции, будет добавлено несколько транзакция с делением суммы на целые части
Транзакция 50 успешно добавлена
Транзакция 51 успешно добавлена
Транзакция 52 успешно добавлена
Баланс пользователя @Infom составляет -794,00
Баланс пользователя @Sergeiaf составляет -624,00
Баланс пользователя @TretyakRoman составляет 882,00
Баланс пользователя @Svetlana_Shulgina составляет -271,00
 

2018-01-11 14:32:13.5424 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 300 

2018-01-11 14:33:08.6396 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:33:08.6396 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:350 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1515670387 message:'/d' 

2018-01-11 14:33:08.6616 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-11 14:33:08.6726 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Infom' 

2018-01-11 14:33:08.6726 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-11 14:33:08.7577 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-11 14:33:08.8365 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Infom' GROUP BY to_user 

2018-01-11 14:33:08.9162 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: Sergeiaf amount: 279,00  

2018-01-11 14:33:08.9162 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: Svetlana_Shulgina amount: 271,00  

2018-01-11 14:33:08.9332 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: Infom to: TretyakRoman amount: -537,00  

2018-01-11 14:33:08.9332 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @Infom. Баланс: 13,00
 @Sergeiaf должен 279,00 @Infom
 @Svetlana_Shulgina должен 271,00 @Infom
 @Infom должен 537,00 @TretyakRoman
 

2018-01-11 14:33:17.7304 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 360 

2018-01-11 14:34:23.2803 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 420 

2018-01-11 14:35:27.8883 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 480 

2018-01-11 14:36:34.7279 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:36:34.7379 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:352 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1515670594 message:'/t' 

2018-01-11 14:36:34.7379 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:36:34.7540 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '' 

2018-01-11 14:36:34.9265 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 540 

2018-01-11 14:37:42.5990 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 600 

2018-01-11 14:37:45.9010 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-11 14:37:45.9010 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:354 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1515670665 message:'/t @Infom 150 @Sergeiaf' 

2018-01-11 14:37:45.9010 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-11 14:37:45.9180 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 150 @Sergeiaf' 

2018-01-11 14:37:45.9180 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-11 14:37:45.9180 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '150' 

